"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"	"otu.104"	"otu.105"	"otu.106"
"sample.n11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68795841842358e-75	0	4.2214256877922e-42	0.0100000032950718	7.86507498054294e-10	0.0206164340038568	0.0250826907146719	0.0179532013088524	0.0204927584024996	0.033978539330701	0.0723049454275111	0.0617083883944289	0.042083091623419	0.0627057313396934	0.0791266294136525	0.155995214817346	0.0883502534981983	0.0738520493464913	0.0867955629014502	0.0534360095345705	0.0355970368174958	0.0396654697897188	0.0199837608574741	0.00027222609845893	2.29793045910039e-09	2.6494761297844e-23	1.55052432285522e-42	3.05350472534686e-42	9.72467816082869e-260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09755773488789e-223	1.95344010567791e-09	0.0013502568070959	1.43412019018079e-63	0.00194350308733717	5.23109043102135e-16	0.0343242496696934	0.00686304048001881	0.0350870895730712	0.0203813683729897	0.0413413697719116	0.0565094246348287	0.131298463914755	0.0771577716304604	0.128454194111178	0.0576279267553166	0.0812829139273964	0.101334602325226	0.0690430748878945	0.0693278751945716	0.0299438753332865	0.0421530042726461	0.00162143178528605	0.0112971397600553	1.18608820034233e-18	1.94019238000681e-48	0.00165742175154016	8.15780211276017e-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32898467747986e-21	1.21319469433594e-22	7.05253153250899e-152	6.62588133085667e-42	0.00398804207757229	0.0206884710770084	0.010002548729078	0.035997515530045	0.0127553090420642	0.0358244285775501	0.0924196323956919	0.0913046985465707	0.0772016743243337	0.0694517686125737	0.0980169815974455	0.114200642583403	0.060303291672659	0.0710377390520468	0.0883505127314666	0.0259912131018533	0.0288004428734336	0.0201761786796537	0.0235175854344691	0.0100101783508588	0.00996113577295033	9.23727268966432e-09	2.58604320038134e-62	3.56827325277056e-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00768534447602859	5.95032317078752e-21	1.56203578694232e-10	6.41239533020889e-09	0.00353760251861849	1.16858442301314e-10	0.0336170890346145	0.0199937084060149	0.0140470803437884	0.0478433611213726	0.00609182647484723	0.0775237738029111	0.102987686857545	0.130154129358259	0.0983905233694951	0.139356573912072	0.0623791474532448	0.0910587395329991	0.0638001612291586	0.0329761533908436	0.0239103216059747	0.0123337128301573	0.0107085029551822	0.0199996223398166	1.38153579431744e-08	1.38093012162487e-29	0.00160491848624013	1.13441053424316e-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62039744269731e-35	3.46186981360985e-32	5.396030833995e-19	6.65250282368803e-06	2.72345007380879e-07	0.0299255181267704	4.65394853139508e-06	0.0134971442561584	0.0363544951942661	0.043173847713894	0.101543207215191	0.0624493797549007	0.0608523937357218	0.182927150713898	0.113070711220951	0.0722469250851401	0.0550935700358219	0.0801114880317206	0.0460874707191974	0.0380537808464474	0.0299469025044482	0.0246667323064595	7.83141904149016e-10	1.14160390797601e-29	1.56764632379842e-11	5.88731702738245e-08	4.77064223360543e-11	0.0099876355471995	2.06619304625371e-72	8.4757560140556e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.61646953163275e-24	6.38439920239232e-174	4.74679073771773e-31	0.0099957394187289	0.00692083174044153	0.00797598292457997	0.0200194298798041	0.0196432402725756	0.0364350969236599	0.0272216515062709	0.054799716123793	0.0836977898716887	0.105667787095678	0.0975447594262697	0.0797191784202112	0.0897626807385964	0.0906959423445529	0.0326903656534252	0.0812514189109251	0.0578701942941824	0.0398704361364768	0.0275881645153725	0.0100068404346092	0.0105827619177173	0.0100399914325137	4.15910862628885e-31	1.74425198098371e-11	4.84378597281608e-13	1.18566887126574e-98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.95982133012119e-21	3.98946170496436e-29	3.04805740869422e-65	6.83649162251526e-09	1.12986510726098e-10	0.0100000002049094	2.13872892418225e-10	0.0101940241604563	0.0157838828568075	0.0288216275948569	0.0467692799537096	0.0880244452753402	0.102660160196502	0.0595768491685278	0.137467407644341	0.11321757151047	0.0933305157330327	0.115869398990865	0.045600281412733	0.050920055468991	0.0300816184115501	0.026711596873108	0.0146078079961867	0.0103268391255776	3.66302574638704e-05	3.99009587631419e-19	7.41203313429507e-35	2.68509959414313e-34	1.22143476512729e-12	1.14257048600564e-134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8521140061299e-131	2.25550795030413e-06	2.52616495819393e-208	1.41705236465015e-37	0.00999916127942315	7.80874837119104e-17	1.82787962268395e-19	0.0168977538246446	0.052248685157034	0.0378754179489384	0.0646016310213589	0.0818824919098302	0.107405784629641	0.0925589920474914	0.102671088197716	0.141594979172481	0.108228832735535	0.0484116668337043	0.0339033904201985	0.0402610265028112	0.0206355076163896	0.0321269802262066	3.73931147790853e-11	1.66149189550347e-13	0.000188994152654438	0.00850536077494894	6.15171258360867e-42	3.48262125378828e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0064659654222e-146	9.18610030085492e-317	1.66580947787252e-10	0.00998027683378766	0.00999116112563609	0.0102593903487606	0.0335071510943349	0.00991841380769996	0.0303996295322155	0.0778005045000068	0.0150279973135071	0.0604901423566433	0.0902568535853165	0.0820562059292627	0.094653449350006	0.0900947319596997	0.0562591206931219	0.104779165755026	0.0596360169455865	0.0778065388236192	0.0556895163781783	0.0216150871598839	1.33750484945199e-06	0.000226574736611993	0.00955073409966529	8.01103365295843e-17	2.20047748265545e-48	8.01817570822123e-38	1.20881595305105e-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n20"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71330456673383e-111	0.00357289987899897	4.30024846082273e-38	1.00723204378307e-05	6.428306036244e-38	0.00997248736222758	0.0131352877896656	0.00999840771489329	0.0403072551140058	0.0389212060921818	0.0459952650301175	0.0892387716652775	0.0824902121705049	0.156192104884371	0.0616844167034094	0.094176275506335	0.0622433963797857	0.0602877157903236	0.0905252892416609	0.0496565094105307	0.0425430556100829	0.010307631008292	0.015579910120162	0.0133197780948092	4.1105273015797e-19	1.42131789873908e-05	0.00982783893293964	4.84742277464146e-288	1.27038465018098e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000448589692864378	1.17775206151967e-210	2.83321456377797e-09	1.21879620261165e-23	0.0269604326518371	3.63461809431292e-10	0.00256134459918246	0.0614760498329188	0.0199324885459682	0.0342712826201972	0.0343589774876108	0.0604537951775617	0.0880796463012539	0.0930598289804556	0.110237286560127	0.077847685877877	0.0968859846373656	0.0420020407334439	0.0343891426701716	0.0733243610499943	0.0676379733946755	0.0557210909389709	5.08655448576664e-23	0.00999896394206922	2.8981127979215e-07	0.010352741297499	3.25318447434805e-35	1.84443919400532e-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000470262705076892	2.73846661266182e-126	0.000273988301575685	1.13739417852594e-29	1.04802589724093e-14	1.29360077500915e-10	0.029999689552352	0.0282986507356849	0.0198730023534134	0.0196884136886532	0.0622147559801294	0.116380078208681	0.0615301211556538	0.113479894943825	0.0564139329643099	0.0295272662123145	0.0869670229095106	0.123516396309233	0.0513441568480841	0.070927750142119	0.0495896795147336	0.0270673073531733	0.0300935130561361	0.0200671324656186	0.00227670574504578	1.96830451849988e-56	2.73002379833607e-07	5.72292553256955e-09	7.50979781678695e-322	1.85418980242472e-311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60045951338246e-99	9.35917917647496e-22	1.63674747639933e-41	5.85155339827982e-20	3.04416284461396e-05	0.00868761721533455	0.00877368176292921	0.012976310921957	0.0484516470230438	0.0521459786356333	0.0816503448789627	0.0402228369479701	0.0909890306202378	0.0869921898504182	0.1585788701822	0.082752702607708	0.0785470744356879	0.0659686663162879	0.0521123269076623	0.0498632794834216	0.0318725893089281	0.00970724133759643	0.0136231854799162	0.0163767210005465	7.46056510364375e-26	0.00967726345511227	1.23283070135974e-32	3.33701383758866e-77	1.20157360921576e-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36883642793353e-171	6.45542190389175e-33	2.76585962331646e-76	1.01924974514495e-34	4.05867852459157e-05	0.00985895558375196	0.0181106692139141	0.0177155813551947	0.0389967223941504	0.0590611775763033	0.0242251188500623	0.0600653475023735	0.0939107879670296	0.130608675022337	0.067054182523126	0.14660591381619	0.107926985182893	0.0576086354935023	0.0402262145503489	0.0299838771139191	0.0206050291840272	0.0177850349246747	0.00997284619088319	0.0100502346357526	0.0199997202225558	0.00997705058184611	4.96571882511881e-45	0.00961065332991636	1.95651305967944e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75922024218218e-252	2.0545381295962e-51	3.05955452603122e-39	2.20859121685792e-55	0.00071077991215011	2.81926427094183e-12	0.020457142530191	0.0493677620267439	0.0640765662454618	0.0816224999832359	0.061273991563978	0.12096809159933	0.103873317648845	0.085256530328263	0.127114029957828	0.0727798796988398	0.0929702900397004	0.0324970017432634	0.0207655949850564	0.0263171639482628	0.0203191596555178	0.00896882406502186	0.0105282731065385	3.53307128396311e-13	0.000133100958600723	3.65446914600877e-73	5.34849270736404e-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61736129281157e-258	2.7824351177394e-58	2.47367638490129e-15	0.000892972528538432	0.00865128430084364	0.0199777137366658	0.0295028259263165	0.00762822576245602	0.0510249351300775	0.017526303486524	0.0689751906052191	0.127785691434536	0.0856636819529535	0.122090170941875	0.121625135143433	0.0670913138505934	0.0836350898438205	0.0471497420857974	0.0715807190507604	0.00873763890087468	0.00111463146977479	0.028927736189542	0.0204186010506425	0.0100001776359636	2.18972772789505e-07	6.32371938338374e-32	3.26399547859744e-53	1.74457794730125e-14	1.28209103789695e-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n27"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18025265711447e-139	4.60271763788174e-44	6.3749587697619e-99	0.000296534234758698	0.000855146830834216	6.57848371927272e-07	1.05231163463941e-06	0.0216518841551497	0.010147561596992	0.0698677582921742	0.0659924929238229	0.0660024995840214	0.0429517014497544	0.0862905935758224	0.0943961253922507	0.136696676787138	0.0845465712529678	0.102578066411116	0.0645121188726704	0.0347628396800375	0.0299028698275047	0.0466987634887213	0.010582361060798	0.00129348729152666	0.019972463532547	0.00999977332924894	3.12382804758587e-34	2.70136839211594e-10	2.02335848331463e-253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n28"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11144955100458e-30	1.03161740810676e-40	7.26747346811218e-16	0.010003903019742	0.0199462620989597	0.00795453522693527	0.0308008897313774	0.0450782125734473	0.0586364450244294	0.0723942251053699	0.0280052991644778	0.108174886911242	0.118335001616146	0.14730857832272	0.0633070242257053	0.0967622896638305	0.0570637807184824	0.0393061330747495	0.0332809306658468	0.0142206148701975	0.011523672451586	9.85876216229132e-16	0.0200013239804194	8.28921828990395e-13	0.0165905170566257	0.00130547449687878	3.38834086399646e-100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00999999999999679	9.79978800326568e-93	1.85498644578573e-09	1.17931355192404e-47	0.0199955063069216	3.4646786703141e-13	0.00010729176460054	0.0100000000047277	0.0205296009887575	0.0367395756115885	0.0702595914191164	0.11826336068589	0.0869891406230024	0.0499718597725063	0.0601516119754862	0.0917070572064392	0.0844373460960273	0.0628548557573446	0.0659944301491186	0.0877405016468102	0.0463313897099722	0.0258879147908391	0.040018145900176	0.0120179153315876	2.902403758554e-06	2.31292170997934e-18	1.88137620925096e-29	3.52245511331446e-33	3.98774654503429e-110	3.4981865778324e-229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9249484167291e-80	2.50403407159681e-158	2.54680287684317e-222	9.06322912739871e-08	0.00440985375421621	0.0195095117297095	0.0195213536450541	0.0340452863470718	0.0407992053979003	0.0578786781512714	0.0303819242540495	0.0310148979869485	0.110550203468854	0.0704157375909658	0.113191661956983	0.0939710441753793	0.106822429985175	0.104932403697963	0.0355760765788969	0.03772792980873	0.0203984749578786	0.0415302175564538	0.018402537351648	1.77479385724768e-05	7.22463878750666e-13	0.00890273303326518	7.87708853270653e-16	0	4.24509347173487e-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n31"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00999998782091187	6.83334846040996e-81	1.56264775754689e-64	3.69600033440936e-51	4.12193619181386e-17	0.00999999261162107	0.0100000009846542	0.00188266328771875	0.047993794180264	0.0399695289181616	0.0431666298951684	0.0747927234247838	0.0763578869033917	0.112224894024962	0.0819661072810126	0.0775761212624055	0.0752119704260894	0.0720073656792248	0.0480221957458437	0.0425636943520543	0.0551266417025401	0.0442178359774894	0.0199568641867283	0.0355109904859031	0.011443484356283	0.010000168534407	3.46861000577666e-35	8.4579583816948e-06	2.87754014956602e-164	3.19080392435675e-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16149875203241e-158	4.78287081306188e-09	8.880235068748e-17	1.35046095358614e-05	0.0200860070501104	0.00890647457075148	0.00999368639182478	0.0100031201561681	0.05029514621629	0.0755786916292355	0.0523588340811749	0.123443585773964	0.0757755240431744	0.0164121502195512	0.0809662699825566	0.0897558456172048	0.0417230558210175	0.0617026175676062	0.06017374986482	0.100143039879655	0.0398626228608292	0.0303546687271305	0.0299671345239648	0.0198982189483248	0.000815592067197534	2.02395099420038e-05	8.59329204532064e-55	0	0.00175021510509936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n33"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48804675715843e-90	2.75625464808612e-06	0.00531230710228902	0.00989168148181824	3.56789359185977e-13	0.0600071467807759	0.00994555758099063	0.0283935293993839	0.0298870394208893	0.07110947636977	0.087067377675402	0.0648808771107586	0.0984959334743649	0.137959935668083	0.0640944348565616	0.0756153284036301	0.0915908542908681	0.0740281392845352	0.0365807321046585	0.0392455207325641	0.00495933347943856	1.47174248142051e-11	0.00999988014169101	0.000932158371801552	7.74103274602268e-53	7.26810336206135e-16	2.92619822985212e-15	1.05338551105549e-182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n34"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81105074753462e-168	1.30369080571533e-126	4.90894844855023e-10	2.16269498112617e-07	0.007140752693118	0.0100018110473971	0.0293005125393995	0.0227451515612773	0.0597959362253677	0.0495447472598896	0.0953796332405692	0.0937515781211909	0.0607114345992515	0.110305496634101	0.124003637564736	0.0769175502173273	0.0593721039392102	0.0842176445875265	0.0306442519701404	0.0310278349565465	0.0209841163149029	0.0240720325678813	0.00999261924322778	6.61684256733542e-05	1.13112800541061e-14	2.47695308325107e-05	2.95299138728307e-14	5.48955259957264e-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90412981760947e-143	1.10718045878813e-142	0.00998710568823728	1.46015389794314e-11	1.87607696778382e-10	0.000800419492417705	0.0192703650241842	0.022283352750328	0.0191834009956766	0.0436389851557038	0.0980612981742375	0.0336965012081723	0.0704764025714624	0.087935809212509	0.109549680577315	0.0796723464420894	0.143308482122564	0.0497493197257775	0.0512001785025022	0.071870207837209	0.0197291597396472	0.0292825313866096	0.00240841593105983	0.0300387476527108	0.00785355300492251	3.73659483408927e-06	7.62042374651014e-12	6.2432204192246e-55	2.25510053994747e-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n36"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37689118711014e-117	6.21752092973603e-233	2.26019687657984e-39	1.64207890059796e-30	0.0103844436751439	0.0147049956569291	1.81263340419986e-10	0.000470395302496098	0.0466107221660404	0.0697368337959155	0.0408033045064788	0.0674328452164384	0.0808726764686996	0.0834538430846253	0.104449593490804	0.129077136700576	0.116347189265304	0.0374515540022651	0.0510849492643554	0.0469793083276875	0.0542400156113649	0.0209232637532583	0.0101005952226713	1.7003279613848e-09	0.00960394875555304	6.5479065176168e-15	0.00516042252942436	0.000111961322370392	1.65356342280383e-164	2.95341133184839e-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n37"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50548154134826e-39	8.44803810804033e-94	3.00599790973433e-07	1.94968607126249e-12	0.0237884209433149	0.0159921050721379	0.0179989442896902	0.00263712797876718	0.0242788444509503	0.050605984351347	0.0889643393666161	0.0921080214560994	0.128567310163213	0.109798817650884	0.0773085645701327	0.134023718747972	0.0591771828666846	0.0716909838544594	0.0236021587957106	0.0370484764551305	0.0100843691516244	0.0121564887894798	0.00999999994528202	0.0101678404987645	2.75859851356374e-82	2.13268143760352e-19	5.41561841813912e-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23408284418063e-249	3.25293537721477e-16	4.59861432538799e-40	1.4229295960656e-41	1.3216808837018e-29	0.000925684523376929	0.00637969617289389	0.0195045538834502	0.00201254777007214	0.0783154859814193	0.0375087535276533	0.0424170728512238	0.115147051316077	0.0742858783028126	0.0938294231897842	0.109180629113304	0.129208214314797	0.0538332193947468	0.0812553305117672	0.019373007655238	0.0532544449624773	0.0445122215838147	0.0290463805457326	3.62976245878237e-10	1.04040316870433e-05	0.0099999999936044	5.47295649845626e-30	3.17234854640812e-94	8.91344375418186e-93	1.10913274773392e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n39"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.774907616387e-22	5.25546654660289e-46	2.17403726075747e-07	0.00238399363100048	3.18226288142843e-08	0.0200000057499061	0.0100532080254523	0.0134125897638896	0.0886457906332824	0.0860175795930272	0.0884738564390259	0.0369522468640335	0.105264825952887	0.0990397449027255	0.0909734065143685	0.0974206648726669	0.0327239715317298	0.0824252400518758	0.0396937012069155	0.0265465216651256	0.0199975473413009	0.0399748560344292	4.74161242021467e-14	0.0100000000000044	0.00999999999995086	2.30912168630969e-61	8.85644170086205e-55	1.46907334698694e-133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68705862078776e-19	0.00605535243550024	1.13357652357257e-55	1.84180676692874e-18	0.00982409073537668	0.0100026353547945	0.000296261920175478	0.0382858824110127	0.0347950988283107	0.0101064834689347	0.0393444837455609	0.0997851058542851	0.164440535800479	0.0560802319964717	0.115327172293993	0.103852386934213	0.076861889371366	0.0732013737443706	0.0743403005991847	0.0406031664620947	0.0161228083400514	0.0209538250321439	0.00972091467167431	6.15961462791988e-15	6.38921331503413e-22	5.00187227756694e-24	4.88116984423739e-98	1.84181957814034e-206	3.0055868386937e-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
